v_front,v_ego,v_behind,d_front,d_behind,label,label_1,label_2,label_3,label_4
7.2047247886657715,11.332576751708984,12.003520965576172,31.46381187438965,93.22956085205078,1,1,1,1,1
32.092071533203125,30.86564064025879,30.39903450012207,113.7734375,109.14484405517578,1,0,0,0,0
25.344764709472656,27.526229858398438,28.446063995361328,67.09391021728516,90.58573913574219,0,0,0,0,0
8.834997177124023,9.606114387512207,16.30612564086914,84.50051879882812,2.4853219985961914,0,0,0,0,0
25.730735778808594,24.278879165649414,24.626379013061523,118.0380630493164,99.11949920654297,1,0,1,1,0
15.484355926513672,11.457304000854492,13.10558032989502,159.46153259277344,77.99732971191406,1,1,1,1,1
12.944202423095703,12.55695915222168,14.833338737487793,101.94461059570312,68.82852935791016,1,1,1,1,1
19.593090057373047,16.86635971069336,20.75966453552246,137.51309204101562,45.40007019042969,0,0,0,0,0
24.55101776123047,30.483322143554688,27.93730354309082,16.417295455932617,137.63690185546875,0,0,0,0,0
7.408932685852051,8.681290626525879,5.62868595123291,76.37030792236328,152.10128784179688,1,1,1,1,1
12.175969123840332,17.41254234313965,24.124645233154297,16.161449432373047,2.8701233863830566,0,0,0,0,0
23.14818000793457,20.682716369628906,26.78973388671875,133.0115966796875,14.086935043334961,0,0,0,0,0
14.149391174316406,16.220731735229492,23.605064392089844,63.3271369934082,8.23296070098877,0,0,0,0,0
15.26835823059082,21.618722915649414,26.342140197753906,2.6411776542663574,34.652931213378906,0,0,0,0,0
4.357150554656982,9.897709846496582,5.881306171417236,8.79379940032959,167.4555206298828,1,0,0,1,1
15.218097686767578,14.670029640197754,13.413076400756836,103.8656005859375,124.22747039794922,1,1,1,1,1
21.17170524597168,27.564599990844727,29.338865280151367,6.913386821746826,78.38382720947266,0,0,0,0,0
12.0881986618042,12.371105194091797,16.456418991088867,91.76605987548828,40.57456588745117,1,0,0,0,0
12.402804374694824,9.523463249206543,10.978560447692871,142.5251007080078,80.21866607666016,1,1,1,1,1
24.259666442871094,30.20122528076172,27.614511489868164,15.969080924987793,138.40408325195312,0,0,0,0,0
25.607229232788086,31.736339569091797,32.094844818115234,15.401114463806152,97.66361999511719,0,0,0,0,0
19.591228485107422,17.518274307250977,17.021068572998047,127.45206451416016,112.58293914794922,1,1,1,1,1
22.97856330871582,22.149982452392578,28.292144775390625,109.0459976196289,14.24366283416748,0,0,0,0,0
15.361599922180176,11.360787391662598,9.00236988067627,159.05404663085938,140.72146606445312,1,1,1,1,1
16.01539421081543,21.028987884521484,24.222759246826172,21.27690887451172,57.39493179321289,0,0,0,0,0
21.192272186279297,28.28959846496582,30.317455291748047,2.581740379333496,75.53852081298828,0,0,0,0,0
4.477265357971191,9.780572891235352,10.24673843383789,12.821682929992676,95.80025482177734,1,0,1,1,1
26.952068328857422,26.085432052612305,30.49573516845703,109.46017456054688,41.74887466430664,0,0,0,0,0
22.804460525512695,28.083030700683594,32.610328674316406,22.610828399658203,41.264957427978516,0,0,0,0,0
32.22297286987305,30.027481079101562,28.355422973632812,126.64607238769531,125.81160736083984,1,0,1,1,0
20.565765380859375,20.143129348754883,18.279165267944336,103.18758392333984,132.28416442871094,1,1,1,1,1
13.6248140335083,19.004167556762695,21.841550827026367,14.552872657775879,62.08504104614258,0,0,0,0,0
23.978618621826172,30.02947235107422,27.929040908813477,14.490168571472168,131.82257080078125,0,0,0,0,0
19.767780303955078,25.12137222290039,26.296897888183594,19.289026260375977,87.1853256225586,0,0,0,0,0
25.7963809967041,29.00156021118164,30.905933380126953,52.69593048095703,77.12237548828125,0,0,0,0,0
22.249876022338867,26.0449275970459,28.034860610961914,42.40016555786133,75.53607940673828,0,0,0,0,0
12.371170997619629,9.007502555847168,12.517931938171387,150.3042449951172,47.61101150512695,1,1,1,1,1
8.713547706604004,9.885637283325195,14.194700241088867,77.91645812988281,35.724849700927734,1,0,0,1,0
21.74800682067871,20.17155647277832,20.1844425201416,120.24517822265625,104.61668395996094,1,1,1,1,1
2.9371798038482666,10.07181167602539,7.539395809173584,15.337331771850586,143.88912963867188,1,0,1,1,1
20.69584846496582,21.1318416595459,25.053577423095703,90.63459777832031,46.3852424621582,0,0,0,0,0
13.246134757995605,12.041404724121094,13.09264087677002,114.68515014648438,87.661865234375,1,1,1,1,1
25.014041900634766,26.95717430114746,26.926647186279297,70.29698944091797,104.27799987792969,1,0,0,1,0
31.773691177368164,29.934301376342773,30.422122955322266,121.8329849243164,96.47772216796875,0,0,0,0,0
31.651464462280273,27.689838409423828,29.037700653076172,151.33099365234375,84.23977661132812,0,0,0,0,0
18.545625686645508,20.762332916259766,27.771989822387695,63.78398513793945,0.7369675636291504,0,0,0,0,0
24.18535041809082,31.57846450805664,32.80466079711914,2.2990171909332275,86.00929260253906,0,0,0,0,0
23.102649688720703,30.108211517333984,30.802501678466797,0.3280736804008484,93.16654968261719,0,0,0,0,0
22.052263259887695,19.60382843017578,18.77815818786621,133.0435028076172,117.12516021728516,1,1,1,1,1
16.052541732788086,20.321943283081055,22.65851402282715,31.746875762939453,70.11392974853516,0,0,0,0,0
16.662260055541992,22.175518035888672,19.329492568969727,14.983342170715332,145.7201385498047,0,0,0,0,0
13.619606018066406,11.90641975402832,14.84645938873291,122.55120849609375,58.40636444091797,1,1,1,1,1
16.89255714416504,21.77503204345703,23.842132568359375,23.796295166015625,73.92048645019531,0,0,0,0,0
1.880591630935669,9.01476001739502,1.7454838752746582,10.110233306884766,14.916823387145996,1,0,1,1,1
7.095999717712402,12.953150749206543,11.176032066345215,5.085010051727295,131.54776000976562,0,0,0,0,0
4.115893840789795,9.832106590270996,10.204035758972168,6.082494258880615,97.5331039428711,0,0,0,0,0
17.30851936340332,22.243247985839844,26.579591751098633,24.660005569458008,40.45010757446289,0,0,0,0,0
8.838844299316406,15.884171485900879,8.840428352355957,9.11046314239502,13.897869110107422,0,0,0,0,0
25.07551383972168,32.33660888671875,31.694093704223633,0.6967729330062866,110.31568908691406,0,0,0,0,0
6.005402565002441,10.810601234436035,18.27631378173828,20.459529876708984,13.740738868713379,0,0,0,0,0
9.785472869873047,15.885679244995117,16.57558822631836,1.8262039422988892,94.4551010131836,0,0,0,0,0
17.331050872802734,22.14670753479004,28.66228675842285,26.343917846679688,8.94102954864502,0,0,0,0,0
22.604089736938477,20.590452194213867,21.297348022460938,126.5349349975586,94.22775268554688,1,0,1,1,0
18.80934715270996,16.074642181396484,20.062910079956055,137.8665771484375,44.00871658325195,0,0,0,0,0
11.16783618927002,9.666057586669922,7.313700199127197,120.35453033447266,140.7786865234375,1,1,1,1,1
32.138790130615234,33.0875129699707,32.675498962402344,86.11091613769531,106.58892059326172,0,0,0,0,0
18.35377311706543,25.561614990234375,28.427656173706055,6.660439968109131,63.21951675415039,0,0,0,0,0
29.396812438964844,30.078468322753906,29.50238609313965,88.38597106933594,110.56282806396484,1,0,0,0,0
12.838143348693848,16.558815002441406,14.060783386230469,38.639183044433594,142.92906188964844,1,0,1,1,1
13.447362899780273,15.745268821716309,12.831501960754395,59.818111419677734,149.51019287109375,1,1,1,1,1
29.409061431884766,25.374452590942383,25.11111831665039,154.09425354003906,107.96804809570312,1,0,1,1,0
9.84464168548584,10.384117126464844,15.841670989990234,87.72916412353516,18.245262145996094,0,0,0,0,0
19.758634567260742,23.522090911865234,25.007665634155273,41.35455322265625,82.84671020507812,0,0,0,0,0
17.8879451751709,22.169952392578125,18.323673248291016,33.886474609375,160.44430541992188,0,0,0,0,0
32.154361724853516,31.6231632232666,33.0817985534668,104.71077728271484,83.03494262695312,0,0,0,0,0
28.770225524902344,32.52983093261719,30.493776321411133,48.77155303955078,128.90467834472656,0,0,0,0,0
15.109110832214355,21.11821746826172,19.789207458496094,7.060498237609863,124.04195404052734,0,0,0,0,0
4.854503154754639,10.96772575378418,7.0952863693237305,0.24474604427814484,164.80929565429688,0,0,0,0,0
25.417116165161133,22.405168533325195,19.943761825561523,141.66571044921875,140.2037353515625,1,1,1,1,1
22.430757522583008,27.834016799926758,29.342172622680664,20.232189178466797,82.447021484375,0,0,0,0,0
29.114316940307617,28.818119049072266,25.710357666015625,101.11256408691406,147.65542602539062,1,0,1,1,1
7.515688896179199,13.216279029846191,15.623385429382324,7.339369297027588,67.00513458251953,0,0,0,0,0
11.804344177246094,19.073427200317383,24.80539894104004,13.336350440979004,18.538494110107422,0,0,0,0,0
26.152053833007812,32.937896728515625,30.0799560546875,7.774394989013672,139.3528289794922,0,0,0,0,0
11.468476295471191,11.803086280822754,9.80443000793457,90.54035949707031,134.95745849609375,1,1,1,1,1
12.678749084472656,18.3356990814209,16.500593185424805,10.26785659790039,132.58001708984375,0,0,0,0,0
12.275736808776855,9.91650104522705,6.586294174194336,133.85549926757812,156.47459411621094,1,1,1,1,1
12.199617385864258,10.698415756225586,8.901885032653809,120.17350769042969,131.99713134765625,1,1,1,1,1
22.065677642822266,18.372896194458008,22.367223739624023,152.2901611328125,44.398799896240234,0,0,0,0,0
13.008398056030273,11.652304649353027,13.949277877807617,117.05781555175781,68.2883071899414,1,1,1,1,1
7.066254615783691,13.85909366607666,13.512235641479492,9.7633056640625,109.76043701171875,0,0,0,0,0
28.802169799804688,26.903642654418945,28.16339111328125,123.97616577148438,85.7923355102539,0,0,0,0,0
16.884563446044922,23.537033081054688,22.524843215942383,1.3631209135055542,119.3599853515625,0,0,0,0,0
28.25957679748535,25.321269989013672,23.888046264648438,139.02305603027344,124.92013549804688,1,1,1,1,1
21.533193588256836,19.640602111816406,25.374919891357422,124.95325469970703,19.15439224243164,0,0,0,0,0
14.417840003967285,12.07835578918457,16.012908935546875,132.58755493164062,43.06974792480469,1,0,0,1,0
10.431474685668945,15.188336372375488,14.11938762664795,22.13870620727539,121.45756530761719,1,0,0,1,1
22.884719848632812,26.88599967956543,31.40732192993164,40.11640930175781,40.37300109863281,0,0,0,0,0
19.143787384033203,17.718870162963867,23.170473098754883,117.3297348022461,21.91009521484375,0,0,0,0,0
16.877471923828125,13.620636940002441,13.252095222473145,146.396240234375,109.75025939941406,1,1,1,1,1
23.755456924438477,28.45627784729004,24.8217716217041,30.516374588012695,154.8382110595703,0,0,0,0,0
11.824066162109375,11.396120071411133,13.955666542053223,103.22144317626953,63.85505294799805,1,1,1,1,1
19.187108993530273,23.320974349975586,19.31515884399414,35.612606048583984,162.83273315429688,0,0,0,0,0
6.799320220947266,11.508441925048828,15.898019790649414,22.31600570678711,35.42333221435547,0,0,0,0,0
11.354743003845215,15.037075996398926,18.81536293029785,38.29690170288086,46.86833190917969,0,0,0,0,0
6.270141124725342,12.610198974609375,9.325647354125977,3.49246883392334,155.0094757080078,0,0,0,0,0
29.0865535736084,30.33069610595703,27.705720901489258,80.88750457763672,138.8048095703125,1,0,0,1,0
10.838117599487305,16.35430145263672,16.00296401977539,11.273460388183594,110.56681060791016,0,0,0,0,0
19.712141036987305,26.32042694091797,23.053638458251953,1.9752534627914429,150.5974578857422,0,0,0,0,0
21.19083595275879,26.517074584960938,29.97916030883789,21.37790870666504,54.95966720581055,0,0,0,0,0
11.814035415649414,12.714620590209961,17.381277084350586,82.23915100097656,31.44405174255371,0,0,0,0,0
10.112924575805664,9.514861106872559,7.895414352416992,106.35107421875,129.21719360351562,1,1,1,1,1
27.13179588317871,31.090625762939453,27.565858840942383,44.005985260009766,150.61062622070312,0,0,0,0,0
24.714256286621094,26.927778244018555,23.962158203125,66.24260711669922,146.1879425048828,1,0,0,1,1
29.42026138305664,30.350067138671875,32.41349411010742,85.03302764892578,74.8466567993164,0,0,0,0,0
16.964012145996094,19.745899200439453,19.059534072875977,53.648834228515625,115.08562469482422,1,0,1,1,1
31.359905242919922,31.21582794189453,32.781185150146484,99.05200958251953,81.53846740722656,0,0,0,0,0
5.6187286376953125,12.202937126159668,14.20367431640625,7.167270183563232,73.04681396484375,0,0,0,0,0
17.773353576660156,22.65941047668457,24.100482940673828,25.29131507873535,83.10043334960938,0,0,0,0,0
12.852635383605957,9.397296905517578,16.56377410888672,151.32528686523438,9.825520515441895,0,0,0,0,0
31.063232421875,27.43626594543457,24.812673568725586,146.89305114746094,140.8805389404297,1,1,1,1,1
9.710025787353516,10.17805004119873,14.5503568649292,88.87603759765625,35.099613189697266,1,0,0,0,0
22.174150466918945,24.450355529785156,23.142131805419922,63.678401947021484,123.10199737548828,1,0,0,1,1
30.208032608032227,27.60411262512207,32.843544006347656,132.68850708007812,31.233131408691406,0,0,0,0,0
10.042264938354492,10.570026397705078,13.356164932250977,88.22624206542969,60.00900650024414,1,1,1,1,1
30.00763511657715,26.334753036499023,31.055755615234375,148.11029052734375,37.12796401977539,0,0,0,0,0
19.399856567382812,21.529701232910156,25.20378303527832,65.19467163085938,50.30119323730469,0,0,0,0,0
12.107011795043945,14.501068115234375,21.718936920166016,59.08911895751953,7.373104095458984,0,0,0,0,0
10.445526123046875,11.776144981384277,17.790786743164062,75.25472259521484,9.93535041809082,0,0,0,0,0
32.32612609863281,29.98428726196289,28.647876739501953,128.52101135253906,121.42289733886719,1,0,1,1,0
15.482842445373535,21.934694290161133,20.639049530029297,1.4536799192428589,123.08403015136719,0,0,0,0,0
12.089912414550781,11.530219078063965,12.658845901489258,104.96650695800781,86.40835571289062,1,1,1,1,1
24.067596435546875,27.850521087646484,32.98697280883789,44.38127517700195,33.01432418823242,0,0,0,0,0
21.539541244506836,23.9487247467041,28.185232162475586,62.124752044677734,43.035179138183594,0,0,0,0,0
30.1097354888916,26.20577621459961,29.303552627563477,151.2122802734375,59.738433837890625,0,0,0,0,0
29.46210479736328,27.58096694946289,31.38350486755371,123.2769775390625,50.5856819152832,0,0,0,0,0
8.495580673217773,13.854477882385254,10.381402969360352,13.115665435791016,157.8046417236328,0,0,0,0,0
10.160608291625977,9.228963851928711,15.01948356628418,111.6855697631836,11.65060043334961,0,0,0,0,0
11.294212341308594,16.076637268066406,20.49726104736328,21.956111907958984,36.921417236328125,0,0,0,0,0
13.65878963470459,16.08937644958496,21.37582015991211,57.93655014038086,24.004173278808594,0,0,0,0,0
25.385448455810547,25.705089569091797,24.497657775878906,92.87821960449219,121.26521301269531,1,0,1,1,0
5.143098831176758,9.367598533630371,8.146844863891602,29.278610229492188,122.87474822998047,1,1,1,1,1
15.003413200378418,16.790212631225586,24.192087173461914,67.864501953125,8.123114585876465,0,0,0,0,0
13.534646034240723,19.603300094604492,17.530601501464844,4.592026233673096,135.78578186035156,0,0,0,0,0
28.80244255065918,24.65009117126465,23.375925064086914,156.27610778808594,122.60755920410156,1,1,1,1,1
18.15586280822754,15.710461616516113,23.170150756835938,133.81082153320312,9.920758247375488,0,0,0,0,0
15.531658172607422,16.163331985473633,18.402790069580078,85.66576385498047,70.46534729003906,1,0,1,1,0
17.86590576171875,22.34986114501953,21.675813674926758,31.13719940185547,113.77511596679688,0,0,0,0,0
17.045591354370117,15.99180793762207,18.75494956970215,111.49860382080078,62.5311164855957,1,0,1,1,0
19.40111541748047,26.403793334960938,31.382707595825195,3.488144636154175,33.840301513671875,0,0,0,0,0
27.45037078857422,31.845659255981445,32.90212631225586,38.8659553527832,88.15447998046875,0,0,0,0,0
21.391971588134766,19.368091583251953,20.140853881835938,126.85315704345703,93.39070892333984,1,1,1,1,1
24.586408615112305,20.78888702392578,19.49527359008789,153.303466796875,123.52589416503906,1,1,1,1,1
25.171751022338867,30.72625732421875,31.24787712097168,22.09665870666504,95.5465316772461,0,0,0,0,0
17.16004180908203,19.852415084838867,24.67066192626953,55.27583312988281,32.73704147338867,0,0,0,0,0
25.69855308532715,30.48235511779785,30.593231201171875,32.29750442504883,101.5129165649414,0,0,0,0,0
23.148983001708984,19.161149978637695,16.083555221557617,155.9563751220703,151.28831481933594,1,1,1,1,1
15.75252628326416,21.697437286376953,19.98780059814453,8.447735786437988,129.45932006835938,0,0,0,0,0
16.157543182373047,15.206391334533691,14.750960350036621,109.77437591552734,112.14147186279297,1,1,1,1,1
13.426187515258789,11.711811065673828,12.086115837097168,122.69407653808594,98.13396453857422,1,1,1,1,1
18.206260681152344,22.69846534729004,25.052581787109375,31.442853927612305,69.55960845947266,0,0,0,0,0
26.343599319458008,31.40326690673828,27.348339080810547,29.119338989257812,158.06785583496094,0,0,0,0,0
11.944634437561035,14.572312355041504,10.750027656555176,55.01982116699219,163.51620483398438,1,1,1,1,1
16.290746688842773,22.871660232543945,24.411346435546875,0.16551007330417633,81.1648941040039,0,0,0,0,0
16.26088523864746,12.733613014221191,12.640875816345215,150.7936553955078,105.48828887939453,1,1,1,1,1
10.163466453552246,11.630179405212402,18.00679588317871,73.13053131103516,4.249661445617676,0,0,0,0,0
26.952167510986328,29.41703224182129,25.482845306396484,63.39986038208008,158.58489990234375,0,0,0,1,0
28.19682502746582,28.721498489379883,26.1947078704834,90.28865051269531,138.8119659423828,1,0,0,1,0
13.219554901123047,9.271750450134277,15.984984397888184,159.01461791992188,2.439171075820923,0,0,0,0,0
29.905370712280273,32.456321716308594,30.82918357849121,64.2718734741211,123.06880187988281,0,0,0,0,0
13.649443626403809,16.729036331176758,21.86971664428711,48.29248046875,26.339475631713867,0,0,0,0,0
30.976205825805664,28.761510848999023,29.989137649536133,126.83519744873047,86.44756317138672,0,0,0,0,0
25.667203903198242,31.053972244262695,33.102535247802734,24.656808853149414,75.39984893798828,0,0,0,0,0
6.196750164031982,13.025880813598633,15.418578147888184,10.536066055297852,67.23567962646484,0,0,0,0,0
28.25966453552246,31.777029037475586,30.660419464111328,51.155067443847656,117.40093994140625,0,0,0,0,0
28.97337532043457,25.390460968017578,30.863027572631836,147.843994140625,26.13932991027832,0,0,0,0,0
29.007183074951172,31.07588768005371,30.489768981933594,70.10360717773438,110.63069152832031,0,0,0,0,0
17.145462036132812,20.109397888183594,21.647825241088867,51.33612060546875,81.59269714355469,1,0,1,1,0
31.742382049560547,27.606386184692383,30.426067352294922,153.73529052734375,64.38135528564453,0,0,0,0,0
28.872718811035156,29.02161407470703,28.212196350097656,95.23480987548828,114.7023696899414,1,0,0,1,0
27.827421188354492,32.85319519042969,32.30841827392578,32.15597152709961,108.93888854980469,0,0,0,0,0
30.12898826599121,32.33085632324219,28.57522964477539,68.76901245117188,152.4497528076172,0,0,0,0,0
32.101295471191406,32.93332290649414,30.692663192749023,87.63987731933594,131.2869415283203,0,0,0,1,0
18.947307586669922,23.988168716430664,27.697303771972656,23.187095642089844,50.494354248046875,0,0,0,0,0
29.49784278869629,27.362573623657227,26.31157875061035,126.8257064819336,118.38983917236328,1,0,1,1,0
14.83898639678955,19.931716918945312,20.03192710876465,19.53705596923828,103.3401107788086,0,0,0,0,0
26.332195281982422,25.667606353759766,27.07554817199707,106.3388442993164,84.06330871582031,0,0,0,0,0
15.06594467163086,22.310068130493164,26.490711212158203,9.956727981567383,42.91551971435547,0,0,0,0,0
19.409595489501953,22.288759231567383,20.364646911621094,54.57477951049805,132.4894561767578,1,0,0,1,1
8.877134323120117,13.661909103393555,15.808943748474121,21.94594383239746,71.09098815917969,1,0,1,1,1
7.383363723754883,11.79650592803955,8.88638973236084,26.66889190673828,149.64422607421875,1,1,1,1,1
17.739748001098633,21.615110397338867,23.449827194213867,39.539100646972656,77.1634521484375,1,0,0,0,0
23.750585556030273,24.5908145904541,30.595691680908203,84.18022918701172,18.674936294555664,0,0,0,0,0
9.966338157653809,9.584518432617188,5.457284450531006,103.01444244384766,169.15025329589844,1,1,1,1,1
8.13862133026123,13.573567390441895,16.966276168823242,12.01934814453125,51.58350372314453,0,0,0,0,0
8.634613990783691,8.299368858337402,10.06706714630127,102.58369445800781,74.41815948486328,1,1,1,1,1
14.137603759765625,17.249082565307617,15.286084175109863,47.72455978393555,134.8524932861328,1,0,1,1,1
18.933603286743164,16.518795013427734,23.53620147705078,132.7647705078125,2.571725606918335,0,0,0,0,0
13.005318641662598,13.852744102478027,19.032079696655273,82.50483703613281,24.20620346069336,0,0,0,0,0
28.471113204956055,25.13150405883789,30.24165153503418,144.7303466796875,31.363279342651367,0,0,0,0,0
6.691789150238037,9.141868591308594,12.080652236938477,57.96837615966797,56.723880767822266,1,1,1,1,1
11.179591178894043,17.70193862915039,18.76183319091797,3.4849491119384766,88.68111419677734,0,0,0,0,0
27.147674560546875,26.545228958129883,23.431015014648438,105.63252258300781,148.41505432128906,1,0,1,1,1
10.314432144165039,16.478792190551758,15.223185539245605,1.5209382772445679,124.17788696289062,0,0,0,0,0
7.827894687652588,13.306632041931152,15.482522010803223,10.750091552734375,70.54183959960938,0,0,0,0,0
18.817951202392578,14.828139305114746,19.12325096130371,157.4407196044922,38.84807205200195,0,0,0,0,0
27.418825149536133,25.108564376831055,22.104656219482422,129.8362579345703,147.63514709472656,1,1,1,1,1
9.538028717041016,14.253018379211426,20.058250427246094,23.007835388183594,14.760997772216797,0,0,0,0,0
19.423694610595703,25.405723571777344,29.91866683959961,10.407530784606934,39.68257141113281,0,0,0,0,0
29.12470054626465,32.88448715209961,30.222009658813477,49.16221618652344,136.8188018798828,0,0,0,0,0
1.3182682991027832,8.643677711486816,6.516273498535156,18.049156188964844,137.31687927246094,1,1,1,1,1
22.90334129333496,25.010190963745117,29.669872283935547,66.4024658203125,37.384178161621094,0,0,0,0,0
25.09222412109375,22.869003295898438,23.820091247558594,130.25120544433594,90.14491271972656,1,0,1,1,0
11.589268684387207,17.703039169311523,20.079729080200195,2.6920926570892334,68.9043197631836,0,0,0,0,0
23.382984161376953,21.876911163330078,26.09091567993164,118.92487335205078,42.042144775390625,0,0,0,0,0
10.921562194824219,12.65366268157959,12.128735542297363,68.98968505859375,112.18314361572266,1,1,1,1,1
17.73961639404297,16.14344024658203,18.701810836791992,120.46996307373047,65.66783142089844,1,0,1,1,0
6.4270830154418945,9.983795166015625,16.623313903808594,40.12201690673828,0.8327170610427856,0,0,0,0,0
21.26453399658203,19.670602798461914,18.27919578552246,120.70743560791016,125.45225524902344,1,1,1,1,1
9.59010124206543,14.348403930664062,17.440963745117188,22.293428421020508,56.59047317504883,1,0,0,1,0
11.078454971313477,11.039094924926758,9.924647331237793,96.81594848632812,120.962646484375,1,1,1,1,1
10.766534805297852,9.295395851135254,8.705449104309082,120.03424835205078,112.87361907958984,1,1,1,1,1
28.382619857788086,31.37383460998535,31.255569458007812,57.876365661621094,103.87578582763672,0,0,0,0,0
24.675212860107422,28.907371520996094,26.9849910736084,38.5728759765625,130.51498413085938,0,0,0,0,0
26.962566375732422,29.729595184326172,25.585451126098633,59.52860641479492,161.05203247070312,0,0,0,0,0
6.584227561950684,11.236644744873047,12.205609321594238,23.278255462646484,88.55233764648438,1,1,1,1,1
20.63102912902832,27.15089988708496,25.556598663330078,4.704087257385254,126.58363342285156,0,0,0,0,0
32.352447509765625,32.919700622558594,32.252838134765625,90.91852569580078,110.43868255615234,0,0,0,0,0
22.433727264404297,29.81850242614746,29.330995559692383,5.251673698425293,109.38560485839844,0,0,0,0,0
11.478876113891602,8.495349884033203,7.77085542678833,144.03085327148438,114.96355438232422,1,1,1,1,1
25.631059646606445,31.262489318847656,32.7250862121582,21.5269832611084,82.83177947998047,0,0,0,0,0
11.695664405822754,8.231252670288086,12.802973747253418,152.26881408691406,30.120357513427734,1,0,0,1,0
15.240754127502441,12.666218757629395,16.863000869750977,136.28396606445312,38.8587532043457,0,0,0,0,0
12.97504711151123,13.064764022827148,10.980969429016113,94.571044921875,136.3479766845703,1,1,1,1,1
2.1813454627990723,8.289649963378906,13.279094696044922,0.9262641668319702,23.353988647460938,0,0,0,0,0
32.551734924316406,32.51975631713867,33.060882568359375,98.37769317626953,94.63104248046875,0,0,0,0,0
16.18360137939453,12.738402366638184,13.06435775756836,149.59518432617188,99.02749633789062,1,1,1,1,1
4.793192386627197,9.15950870513916,16.02393913269043,27.10613441467285,5.198258399963379,0,0,0,0,0
12.498932838439941,13.201939582824707,12.312308311462402,85.26914978027344,117.864990234375,1,1,1,1,1
14.377419471740723,10.62617015838623,16.15076446533203,155.4566650390625,17.237228393554688,0,0,0,0,0
13.960862159729004,11.124405860900879,10.423402786254883,140.64064025878906,114.5776596069336,1,1,1,1,1
24.876291275024414,30.554176330566406,31.370813369750977,20.162887573242188,91.6884994506836,0,0,0,0,0
18.710420608520508,19.135528564453125,25.84065055847168,89.739501953125,4.386305332183838,0,0,0,0,0
24.597246170043945,23.447704315185547,27.853633880615234,113.79662322998047,40.40632247924805,0,0,0,0,0
13.907809257507324,10.984131813049316,15.298860549926758,142.00094604492188,36.219627380371094,1,0,0,0,0
15.518035888671875,16.578693389892578,21.21226692199707,79.17932891845703,34.13627624511719,0,0,0,0,0
13.512517929077148,15.768129348754883,21.42500877380371,60.45029830932617,18.1406307220459,0,0,0,0,0
17.861961364746094,18.700223922729492,23.107358932495117,83.36166381835938,38.27223205566406,0,0,0,0,0
16.526235580444336,21.067575454711914,27.808603286743164,28.473108291625977,4.737271308898926,0,0,0,0,0
30.960851669311523,28.858633041381836,25.02256202697754,125.2343521118164,157.41705322265625,1,0,1,1,1
29.146865844726562,32.64776611328125,28.467205047607422,52.27236557006836,157.7650146484375,0,0,0,0,0
14.335564613342285,11.299883842468262,18.2772274017334,143.97525024414062,5.759279251098633,0,0,0,0,0
25.688310623168945,26.049362182617188,26.73316192626953,92.16394805908203,94.24768829345703,1,0,0,0,0
26.247068405151367,26.32131004333496,22.204050064086914,96.00933074951172,163.0506591796875,1,0,1,1,1
9.931602478027344,9.172043800354004,13.512547492980957,109.08951568603516,34.67992401123047,1,0,1,1,0
11.881455421447754,8.91549015045166,6.315607070922852,144.1494140625,144.87893676757812,1,1,1,1,1
24.680757522583008,23.59418487548828,28.695072174072266,112.86915588378906,30.715763092041016,0,0,0,0,0
7.2701568603515625,9.139448165893555,14.97354793548584,66.91651153564453,11.093875885009766,0,0,0,0,0
15.936888694763184,18.453353881835938,22.46536636352539,57.23286056518555,44.16625213623047,0,0,0,0,0
25.512643814086914,26.822010040283203,26.9091854095459,79.10017395019531,102.6487808227539,1,0,0,1,0
27.434412002563477,30.855201721191406,27.778499603271484,51.283233642578125,144.56605529785156,0,0,0,0,0
24.985952377319336,29.731918334960938,26.95316505432129,32.45659637451172,141.77951049804688,0,0,0,0,0
29.961875915527344,32.930904388427734,33.113014221191406,59.23992156982422,99.1102294921875,0,0,0,0,0
26.64738655090332,27.806102752685547,27.794252395629883,80.62495422363281,103.7857666015625,1,0,0,0,0
11.182992935180664,18.333093643188477,21.093341827392578,12.176596641540527,63.12439727783203,0,0,0,0,0
11.279397964477539,9.658195495605469,15.562886238098145,122.21796417236328,10.303009033203125,0,0,0,0,0
10.442458152770996,16.03150177001953,14.757723808288574,9.774372100830078,124.54663848876953,0,0,0,0,0
24.227558135986328,24.288475036621094,24.372264862060547,96.517578125,102.8861083984375,1,0,1,1,0
27.122743606567383,24.778369903564453,21.173017501831055,130.47378540039062,156.52699279785156,1,1,1,1,1
8.03993034362793,12.924094200134277,19.646106719970703,20.158926010131836,0.7116898894309998,0,0,0,0,0
23.832351684570312,19.97993278503418,24.008939743041992,153.293212890625,44.71443557739258,0,0,0,0,0
13.253920555114746,10.773050308227539,13.7003812789917,135.16685485839844,57.828006744384766,1,1,1,1,1
21.75735855102539,19.204648971557617,19.531511306762695,134.9788360595703,99.80178833007812,1,1,1,1,1
17.486177444458008,19.053024291992188,23.336875915527344,72.7279281616211,40.35956573486328,0,0,0,0,0
32.42060470581055,32.368743896484375,29.073034286499023,98.65925598144531,145.70477294921875,1,0,0,1,0
22.94444465637207,24.17906379699707,23.49820327758789,3.543368339538574,2.0786240100860596,0,0,0,0,0
12.84020709991455,19.725984573364258,17.655323028564453,7.333239555358887,135.75767517089844,0,0,0,0,0
13.870953559875488,13.214753150939941,10.456568717956543,105.9623031616211,146.60513305664062,1,1,1,1,1
22.12164306640625,28.107467651367188,31.474811553955078,12.830867767333984,56.91266632080078,0,0,0,0,0
